CellNumber,GrowthRate,BirthLength,LifeHistory,AverageVelocity,AverageLength
100,0.0154136247489042,22.3203229786773,25,-0.175689351708674,31.2656793213179
101,0.014149737198809,20.6697243095106,46,-0.711770475451258,30.8936101560033
102,0.0263907467916758,27.3300201457212,20,-0.54572028380749,39.1033485998256
103,0.0284544029845872,15.7686880462248,30,-0.147632182816447,43.0747480868894
104,0.0121235268444548,22.8166609461999,44,-0.133652938793908,30.869598519516
105,0.0116138600169007,21.1582269243808,43,0.00475896486436831,31.7926008911822
106,0.00592345917839476,20.2097334476751,51,-0.28701357621386,24.8256341560674
107,0.0396956690072532,33.0573679567059,11,0.139161833385391,47.5693444476451
108,0.0116438958793597,24.9127122363852,27,0.260497185216782,35.2137474090887
109,0.0117806963178383,23.5557007643262,37,0.258445718973671,31.4110352585385
110,0.01787676106775,25.9828244974801,22,-0.165741012638054,34.4319853509405
111,0.00655299898619153,21.4215154088926,51,-0.33868240149827,27.3630242917098
112,0.0239620881153326,30.0137412128442,24,-0.538829278404598,45.426050485321
113,0.00851338964093685,19.9786962112504,38,0.194198890096712,28.2749204856128
114,0.0103453741743532,18.6627163394372,44,-0.0402863463408563,26.5220981089296
115,0.00587940128304054,24.6015985575931,38,-0.428099384388724,32.5206544860201
116,0.00778749938969213,21.2126023531753,46,-0.00778422159993974,31.0048936134289
117,0.0170229089912316,23.2601891370836,26,0.291074321980024,32.1420498626863
118,0.0235725192686743,29.8149015623603,18,-0.550326767648675,40.9072676502452
119,-0.0422139046436379,28.5508162757752,18,-0.673050772351684,32.7915102148913
120,0.0115478586718261,22.1459514300792,39,-0.144319507517728,30.3280213900861
121,0.00784579951432812,28.0256851325252,46,-0.305078593709156,36.3630449638414
122,0.025997588110881,33.3456613173382,16,0.391932697890911,44.7194775926956
123,0.0129447933892307,25.2329925501542,25,-0.28736144824622,33.258202706769
124,0.0202579190978413,28.8485125813367,22,-1.13477639326255,40.5304632153117
125,0.000386000039807542,22.2352914268774,47,0.140658687506359,29.6533102442355
126,0.0119214424766679,18.5752625029442,47,-0.0336893791994637,28.8622323038612
127,0.0201708784790077,25.1574197586034,20,0.277405941931897,35.7259638833508
128,0.0178785792999308,27.4673081604432,26,-0.160549091077993,37.1889848597151
129,0.019579275937793,31.948922742544,18,-0.118496524420255,49.0938757088049
130,0.0210882756962419,16.2818668434524,40,-0.26661055457631,35.6758380153082
131,0.00422392855228547,38.3468343483565,34,-0.195064148340895,37.2211905516722
132,0.0543150265012919,12.1370541713959,19,0.254660325523849,38.0809267501258
133,0.0185307391892842,30.0569565959058,20,0.45304946194189,41.2486189482745
134,0.0112678820748685,25.4472517438312,39,-0.455720439624718,39.1395960894182
135,0.0142519966511428,20.2372234894333,43,-0.0175052917400362,31.4044594041621
136,0.027830375266901,18.4444253988052,25,-0.386900505688156,38.5216880682288
137,0.011456536533587,18.3209942701398,45,0.824280908471645,27.1172725750243
138,0.00929900494178518,31.2584848929215,35,-0.194749017397104,40.1356589305577
139,0.0106123440423598,19.0546383174207,39,-0.249938793959943,28.2436964267931
140,0.0220859250749109,23.9931317838124,22,-0.172881808048039,32.9920961457929
141,0.0077579043729667,24.366647726771,39,-0.00473042273147568,30.98118514516
142,0.023159990430078,24.9878431928411,24,0.00913449396497552,35.378124795023
143,0.0104719151053703,15.586409567171,41,0.046514878353179,24.1259784615543
144,0.00808683020463428,21.4492801337055,43,-0.0380549065473729,32.1860454326006
145,0.0167060039890915,34.2790944402482,14,0.595822291330613,41.7103340014683
146,0.0663648532804813,6.52597490384143,22,0.361006069673956,32.5436217063549
147,0.0257575054803888,26.4712305638644,21,0.340348205801524,40.5603791831491
148,2.00197484673586e-05,33.0374329893395,34,-0.539675642498524,35.051115889233
149,0.0222952712563529,28.2849253643863,16,-0.188916303709817,36.8112106253177
150,0.144269398138343,15.0687065038081,5,-0.383329949591806,32.4985656517449
151,0.016013248484406,16.4109611230297,32,-0.708645496845214,34.7099111680395
152,0.0132628154088753,17.2526604785607,26,0.823423089838259,29.3716311136148
153,0.0103497710328932,22.9289204482252,38,0.144492239093809,34.419476411302
154,0.0179469247021303,21.2192024310833,25,0.921949526179875,31.9834880219631
155,0.0166514539534612,28.418419043623,19,0.296681272042314,37.0154823967021
156,0.0166974804158005,22.3579406573381,22,-0.16342468374698,28.8266856928124
157,0.0175143298027911,16.2455370407143,41,0.0101546249139736,27.1128560896533
158,0.020138460238901,20.5326149581531,31,0.178630915450158,38.045337831817
159,0.0270231181758064,17.7442328263118,30,0.170417440199091,31.0310690777969
160,0.0188890772623804,25.9352613245035,26,0.0860323968370034,32.8942270308644
161,0.0178685957945554,14.6388335401506,38,-0.164271387970199,28.9603087005628
162,0.0232395542806639,29.2989203550453,26,0.287947709094595,43.0016883462162
163,0.0133391396640403,16.5670993643031,40,-0.18338682801784,28.9278117946512
164,0.0229195219366248,15.05130283726,29,-0.296190276365161,29.7689734497557
