CellLifeId,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
304.0,19.3664302825928,22.939453681310017,-1.44,12.0,-0.007
305.0,5.33023023605347,5.33023023605347,0.0,1.0,0.0
306.0,15.1518573760986,15.921685355050228,-1.238,7.0,-0.017
307.0,14.5730409622192,16.69198075930277,-0.161,12.0,-0.014
308.0,15.8021879196167,15.8021879196167,0.0,1.0,0.0
309.0,16.008674621582,15.912876605987549,0.536,2.0,-0.004
310.0,16.5170478820801,16.5170478820801,0.0,1.0,0.0
311.0,14.4181594848633,14.4181594848633,0.0,1.0,0.0
313.0,6.59223222732544,6.59223222732544,0.0,1.0,0.0
314.0,13.3629093170166,13.3629093170166,0.0,1.0,0.0
315.0,10.5684671401978,11.14381885528565,-0.984,2.0,0.034
316.0,17.8998908996582,26.118260724203928,-1.048,14.0,0.034
317.0,18.749195098877,24.221308928269615,-0.628,13.0,0.032
318.0,19.7188301086426,25.50524224175349,-0.672,9.0,0.039
319.0,15.6237421035767,15.6237421035767,0.0,1.0,0.0
320.0,7.42203187942505,7.42203187942505,0.0,1.0,0.0
321.0,16.0272426605225,22.66962491548978,-0.291,13.0,0.037
322.0,18.9106349945068,19.8056290944417,-0.704,3.0,0.023
323.0,20.6144771575928,29.47748829768255,-0.871,13.0,0.038
325.0,12.7112283706665,21.36973635355631,-2.019,18.0,-0.001
328.0,18.1028709411621,24.27883338928223,-1.28,13.0,0.025
329.0,19.3897094726563,26.85814153231109,-1.014,13.0,0.033
330.0,15.5958642959595,15.176234006881721,0.073,4.0,-0.079
331.0,18.3497447967529,28.578003168106072,-1.112,16.0,0.036
332.0,10.5277738571167,10.5277738571167,0.0,1.0,0.0
333.0,17.2760753631592,16.00010323524475,-0.821,4.0,-0.021
334.0,4.75431632995605,4.75431632995605,0.0,1.0,0.0
336.0,7.25567817687988,7.25567817687988,0.0,1.0,0.0
337.0,24.5049800872803,20.67329661051433,-1.24,3.0,-0.08
338.0,13.5450162887573,18.07585334777831,-0.919,11.0,0.048
339.0,21.6477012634277,21.6477012634277,0.0,1.0,0.0
340.0,15.6865186691284,14.3171145915985,-0.664,4.0,-0.014
342.0,12.7558145523071,11.275998830795274,-0.036,4.0,-0.03
343.0,12.7886018753052,17.47779302597047,-0.137,10.0,0.047
344.0,9.6379280090332,19.051761786143,-1.585,12.0,0.055
345.0,12.7146806716919,13.031649589538599,-0.512,2.0,0.016
346.0,28.3379802703857,28.3379802703857,0.0,1.0,0.0
348.0,23.5085468292236,19.797924995422367,-2.332,14.0,-0.025
