CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
2080.0,157.0,28.005338155608595,23.29246036516586,1.128,2.0,-0.137
2081.0,18.0,23.244640495701866,29.38204006737996,1.774,2.0,0.141
2082,18.0,11.386005187823312,NaN,NaN,1,NaN
2083.0,1.0,20.64991318514818,29.099606189936157,-1.396,13.0,0.028
2084,1.0,17.27477257117131,NaN,NaN,1,NaN
2085,18.0,20.888912513259665,NaN,NaN,1,NaN
2086.0,119.0,26.079813404944478,26.37955417609918,0.682,7.0,0.015
2087.0,1.0,20.253429221556576,26.568717345000426,-1.817,12.0,0.035
2088.0,87.0,14.058465130129216,14.024201859357003,0.469,2.0,-0.002
2089,18.0,12.292212825645883,NaN,NaN,1,NaN
2090.0,131.0,29.064080724149548,29.172534154399244,-0.249,2.0,0.002
2091.0,87.0,26.48481485775345,27.816655074975387,-0.935,3.0,0.053
2092,18.0,26.209650901718504,NaN,NaN,1,NaN
2093.0,119.0,35.14366403642194,35.24987506360468,1.079,4.0,0.006
2094.0,131.0,14.11601800599659,15.015292176911599,-0.205,2.0,0.04
2095.0,1.0,32.45050925608998,41.79156908161486,-0.329,3.0,0.093
2096.0,119.0,50.76891355795343,32.54751370139502,-0.199,10.0,-0.023
2097.0,1.0,29.469719448894285,24.925081421018188,-0.984,3.0,-0.132
2098,183.0,22.51073108906541,NaN,NaN,1,NaN
2099.0,1.0,16.365391310331624,22.41274686118682,-0.552,3.0,0.154
2100.0,48.0,15.236044573781957,25.10590812659236,1.967,8.0,0.062
2101.0,183.0,23.23719080977553,35.520239155999015,-2.025,3.0,0.112
2102.0,186.0,35.218438085494874,26.42571444366873,1.876,13.0,-0.012
2103.0,48.0,23.105725189692784,25.452085937611052,2.664,4.0,0.074
2104,78.0,21.150479574840208,NaN,NaN,1,NaN
2105.0,18.0,23.38817020779,24.59170649822038,0.969,3.0,0.024
2106,78.0,33.46871757402122,NaN,NaN,1,NaN
2107,78.0,13.111674760411317,NaN,NaN,1,NaN
2108,166.0,21.932016420932737,NaN,NaN,1,NaN
2109.0,154.0,13.299076410345876,19.86298342331844,-0.845,2.0,0.229
2110.0,18.0,27.647392159853933,28.858496843917763,1.696,3.0,0.024
2111,18.0,28.879617603022457,NaN,NaN,1,NaN
2112.0,166.0,27.18850757153368,30.218755391868314,-0.904,4.0,0.095
2113.0,154.0,25.09703087967893,26.230341972030285,0.774,3.0,0.021
2114.0,18.0,15.63677739321045,23.840064288067342,-0.898,2.0,0.239
2115,18.0,19.43791999838277,NaN,NaN,1,NaN
2116.0,18.0,15.34227539389342,20.970242566938516,-1.824,2.0,0.183
2117,18.0,16.364161443149563,NaN,NaN,1,NaN
2118,18.0,30.701971947252787,NaN,NaN,1,NaN
2119.0,1.0,13.698292265938877,22.693194794151268,2.541,2.0,0.28
2120.0,18.0,31.2362117607903,30.84982535742209,-1.977,4.0,-0.001
2121.0,18.0,12.9802476655088,19.72109863199266,-1.017,11.0,0.04
