CellNumber,AverageVelocity,AverageLength,AverageOrientation
261,-0.169124645585055,23.7894736842105,0.709525083083119
262,0.289582073721503,22,-1.05741537354823
263,0.370513581249939,16.3333333333333,-0.958284746032362
264,-0.141005686709257,25.5909090909091,-0.35288454670595
265,0.0184087889645762,30.4347826086957,-0.547174951552881
266,-0.0935973490387872,29.6818181818182,0.00162700787584769
267,0.127591150764512,28.0454545454545,-0.10524923350551
268,-0.000511484631129017,32.304347826087,0.17916613590128
269,-0.104601887406094,20.0172413793103,-0.144824784089346
270,-0.0383664710711367,17.1777777777778,-0.741722015984311
271,-0.061808879006244,26.4464285714286,-0.567474468434288
272,0.119684526231912,27.9545454545455,-0.412318606297076
273,-0.0311748857542398,29.6190476190476,-0.572160702729547
274,0.502188300284885,27.04,-1.14225290577446
275,-0.0215880880566637,29.1904761904762,-1.05676434761374
276,0.0371331003637655,5.5,0.194290869159381
277,0.040731563413047,23.625,-1.11710354040433
278,-0.390383750893264,25.375,1.10443550555882
279,0.16644918232992,32.125,1.12345935058847
280,-0.0351348084652693,28,-0.609777147357569
281,0.0577400621061857,24.1714285714286,-0.284621689054
282,0.134327377425606,22.7391304347826,-0.468060083945325
283,0.108927009082707,29.0526315789474,-0.840234075861808
284,-0.0753176394521486,27.75,-0.149746058290286
285,0.142360295419525,21.1818181818182,0.247188667918173
286,0.469258409284407,32.2727272727273,-0.782260326000005
287,0.00864909930686071,33.7307692307692,-0.22903246769325
288,-0.124592050819009,29.3214285714286,-0.422927602859303
289,0.0480734034791331,24.8888888888889,-0.00835842919994612
290,-0.262111249779243,14.5,0.415009743716866
291,-0.44427877180353,42.3333333333333,0.324078313130734
292,0,8,1.55616086840963
293,0.351774269234951,31.5333333333333,0.198500511860669
294,0.16002097400152,21.6363636363636,0.274136138117383
295,0.0380135484519428,29.625,0.251155892907258
296,0.100947515447156,33.6111111111111,0.624880076559675
297,-0.253315314742712,34.1428571428571,0.124251297185273
298,-0.141382500851147,26.780487804878,-0.0498267267565265
299,-0.0360683972933311,12.5714285714286,-0.809566210935513
300,-0.090205127117675,30.25,-1.10318223799294
301,-0.0759544938923219,29.4444444444444,-0.20090090371416
302,0.0354412615320409,31.5,-0.00567202158447434
303,0.624474139345401,21.1875,0.322026522982117
304,0.248003703028161,28.7083333333333,-0.0699120554260139
305,-0.149852287898129,26.5769230769231,0.195111165016836
306,0.0352739294104231,29.16,0.381025299658464
307,0.0469410164572385,31,-1.12570384556081
308,0.0401778223636134,24.0344827586207,-0.599192483517357
309,-0.00303831911204118,6.5,-0.680706503066502
310,0.0473294233510326,25.24,-0.415865575262292
311,0.114616783650187,18,-0.0482555634283872
312,0.18995826887976,26,0.189795664765336
313,0.163450961200766,6.5,0.279835808810586
314,0.405253836752546,22.4615384615385,0.936906426298492
315,0.275394286423577,7.25,-0.311794978305412
316,-0.413948036189481,30.5,-1.06060357363338
317,-0.661852296448122,8.5,-0.621263109076235
318,-0.341598800299778,24.45,0.841959209914251
319,0.211208386386171,25.0625,1.14453126591138
320,-1.08438836292087,9.5,1.12058166621453
321,-0.968178391638636,29.25,0.669946175514899
322,-0.129537421376277,27.3548387096774,1.02365224760873
323,0.294701484390301,14.2,1.25815088528928
324,0,9,0.551763965228581
325,-0.667262786368629,13.4,0.802799693144049
326,0.0917154035432542,26.3809523809524,-0.164521397569753
327,0.0188365961640132,29.28,-0.0444338866436633
328,-0.409866721169628,31.8260869565217,0.606264762195335
329,0.314857870921599,29.1111111111111,0.475146901890398
330,-0.209682367213095,31.6521739130435,0.5138954223408
331,0.325727401000514,29.8076923076923,0.319816589876147
332,0,7,0.997521790220945
333,-0.293265311020792,28.2380952380952,-0.211721945230236
334,-0.00832842890498465,29.2272727272727,-0.426120647199072
335,-0.339295170048753,36.6666666666667,0.062937759209193
336,0.137143956672687,35.8095238095238,-0.0176165093692078
337,-0.210016073190294,8.44444444444444,-0.186339014030141
338,0.127449074063836,36.3333333333333,0.457982251457152
339,0.0837959683887907,28.5882352941176,0.408671532731174
340,-0.0411439603306703,32.2602739726027,-1.14767289453691
341,-0.0926473803556487,35.9393939393939,-0.18939938215104
342,0.495972566110552,9.14285714285714,-0.766849305584643
343,-0.302508838160495,27,-0.98331443328915
344,-0.0610256318628338,24.12,-0.281364538503702
345,0,6,-0.215509122137005
346,-0.00137708584810525,7,-0.628490059198546
347,0.524014618397511,9.5,-0.939686784979179
348,-0.205995769007384,30,0.204549207677413
349,0.0579789750375483,27.35,0.270850732185588
350,0.19170167242582,32.25,1.07511114366666
351,-0.170433832022772,33.5,1.00816617146364
352,-0.250394744032194,24.1428571428571,0.26351856459878
353,0.305825910317619,24.1666666666667,-0.00599395789412523
354,-0.293950224723979,27.8333333333333,1.00542088283895
355,0.0765799778893593,24.5384615384615,1.05137094518826
356,0.15021550441316,20,-0.949558624495019
357,0.0634415635395182,23.7647058823529,-0.965813224093404
358,-2.02084505803217,7.75,-0.815411959418122
359,-0.0173771252962322,31.6666666666667,-1.0961413384031
360,0.203398711551579,28.7222222222222,-0.842975272049257
361,-0.213058226097416,28.2702702702703,1.02161801166166
362,0.13174350226322,24.3913043478261,0.896041385268633
363,0.232491534172393,26,0.0503660780712468
364,0.31151461014708,23.0384615384615,0.367199636966728
365,-0.0965747151363606,5,0.281121328118825
366,-0.410431901558551,12.2,0.422527998796217
367,0.555839939939782,23.8,0.429803849527397
368,0.21469600578564,12,0.429182402659656
369,-0.679668031965924,33.15,0.393693177268222
370,0.249544349219936,33.7894736842105,0.432300152159416
371,0.19795059879233,19.5,1.10423889262924
372,0.384534483020567,27.16,1.15966308621028
373,-0.236470362041028,25.2307692307692,0.213545454082335
374,0.619171574022163,29.4285714285714,0.0230865414224977
375,-0.0437623247156441,28.6,-1.16783043817551
376,0.317769868191644,27.4285714285714,-0.510342028847649
377,1.13751267090294,30.4,0.688430151174218
378,0.0318390138158975,14.75,0.569890744202512
379,-0.414598040847012,28.6666666666667,-0.316652674728758
380,-0.0552770979314491,29.8181818181818,-0.29666621887096
381,-0.644135748727796,38.9333333333333,0.0719143044356702
382,-0.0356837319585865,17.5789473684211,-0.641388711497552
383,-0.00573407319502669,29.3125,1.12045571869269
384,0.501699931514813,34.5957446808511,1.24711426730106
385,0.21790095348112,12.5,0.373286673496294
386,0,8,-0.0555067790079615
387,-0.759067517829027,27.6666666666667,0.460611596430771
388,-0.392244548012293,32.0909090909091,-0.91613787426227
389,0.134690755079198,30.1904761904762,0.912648895961703
390,-0.402345078451217,5.28571428571429,-0.939877367549951
391,-0.310245701662666,3,-1.21648319073106
392,0.0515318212252667,25.7142857142857,0.598660581355723
393,-0.41364430315366,21.5,0.961302085698318
394,0.24627577559166,6,1.1916774322403
395,-0.0161828552963301,24.8235294117647,-0.639559550242608
396,0.227269528741451,28.5238095238095,-0.169573826621337
397,0.340304208663863,21.2083333333333,0.685988226695572
398,0.691278877812558,24.962962962963,0.178589446749729
399,0.0446063908642789,5.75,-0.822125312860736
400,-0.0352600581673095,27.5357142857143,-1.2049138477638
401,-0.374642236638976,24.9565217391304,1.16409342084529
402,0.120736110644646,13.4285714285714,1.21739522613455
403,0.11579871993462,4.2,-0.844071963108933
404,0.155217390684508,22.2727272727273,-0.971868784195856
405,-0.00456854172745701,29.8260869565217,-0.645680315073874
406,-1.05363151670718,8.5,0.389344574670792
407,0.0622400889787968,13.3333333333333,1.05412697635811
408,-0.238991450086041,25.2,0.959236436478067
409,0.0197752448657896,29.68,0.940025149566618
410,0.494153588722327,22.2916666666667,-0.703964912043549
411,0.116860071808326,24.1739130434783,-1.20151637851736
412,0.290799694485406,14.2,1.10444220838793
413,-0.00615469316657216,33,1.39131668740158
414,-0.515849141573207,17.8571428571429,0.970510109508373
415,0.222760252910722,22.4722222222222,0.830487091719837
416,-0.716110638389983,26.1666666666667,0.591886222975314
417,0.0847766958232459,19.2777777777778,0.350898839438909
418,-0.0527948939735414,29.3181818181818,-0.586669151451342
419,0.351051090784142,24.7,-0.202757294413037
420,-0.307510468085259,6,0.266652389386752
421,-0.387420202854438,15.45,0.30985948703498
422,0.165269056031519,24.6666666666667,0.115660895015617
423,-0.589000863234746,34.1333333333333,0.318817890237032
424,-0.0832677067317242,24.5909090909091,0.767234774551073
