TimeStep,ObjectNumber,Orientation,lable,Center_X,Center_Y,divideFlag,Major_axis,Minor_axis
17,50,-8.755919492827951,106.0,241.79432624113477,371.822695035461,False,29.21307593975896,7.073930144161623
18,1,35.2554249854247,62.0,197.1635514018692,128.85046728971963,True,40.14737922402454,7.927259822842752
18,2,68.01212672037596,107.0,222.7309941520468,130.93567251461988,False,29.481958371676253,7.594976173529242
18,3,31.72630231471504,61.0,189.84016393442624,143.66803278688525,False,36.79546872904417,8.773292686485572
18,5,-21.272597350377755,315.0,285.0,151.28225806451613,False,23.59704829951648,8.030270410878243
18,10,-19.475527052799062,110.0,293.08196721311475,171.75409836065575,True,36.49463801306074,7.210024218989781
18,11,-49.21348451074034,315.0,279.8,167.6,False,6.055460379018585,1.3158265836105036
18,13,0.2783431482517087,89.0,207.50617283950615,201.8148148148148,True,53.24540506827864,5.06571645713188
18,17,18.268234211879243,122.0,301.0088495575221,222.5221238938053,True,31.167528936612264,5.329077249718531
18,21,-21.97918666199501,290.0,288.75,233.58333333333331,False,4.875076075503888,3.888768718622709
18,22,90.0,290.0,287.5,237.0,False,2.0,0.0
18,23,-65.61623792209191,89.0,183.34728033472803,248.4560669456067,False,36.07100430646551,9.11121060154125
18,24,-14.267699680429056,293.0,305.9953488372093,263.9813953488372,False,43.77597171301572,6.570745421126313
18,29,31.55713313711437,89.0,192.90967741935484,282.01290322580644,True,56.6983836404025,7.398262736964323
18,30,-45.0,299.0,290.5,262.5,False,2.8284271247461903,0.0
18,35,7.708298770685465,331.0,216.06666666666663,285.93333333333334,False,7.848870738654099,3.5943946044283903
18,36,90.0,331.0,217.4,293.0,False,3.2,2.5298221281347035
18,37,13.383878129107917,106.0,221.6082474226804,309.07216494845363,True,30.505601820034347,4.664333794842682
18,41,13.67844071488588,140.0,297.5,318.69166666666666,True,33.67211770347154,5.240932956301494
18,42,-3.946399254407436,106.0,227.10877192982457,359.11929824561406,False,49.99898086695995,8.021505277826039
18,44,-33.61327258574898,310.0,296.1746031746032,353.015873015873,False,27.61441688262273,6.344584777184202
18,50,-24.517728667996455,202.0,279.4,353.1,False,10.643367127337784,3.463919195464214
18,51,-42.8529035467631,202.0,260.04419889502765,377.4972375690608,True,32.61620355639414,7.489031209160449
18,53,-43.40212397009208,310.0,277.7482014388489,378.8920863309352,False,27.12764063215857,6.922883716312197
18,54,-10.569814060413114,106.0,237.98639455782316,387.9047619047619,True,25.838278151393418,7.486308805765814
19,1,40.7144485009828,62.0,185.06870229007637,114.90076335877863,False,20.5900742612103,8.394774792542158
19,2,71.26040816122867,107.0,218.05917159763317,124.31952662721892,False,32.442393149884026,6.887284378297355
19,3,33.2673548373802,62.0,195.43421052631575,129.06578947368422,False,23.692513397393935,5.712404740306745
19,4,30.36640237349163,61.0,185.3884297520661,141.0082644628099,False,39.97848270816245,8.448189183337695
19,7,-20.96382301809529,315.0,286.78169014084506,143.40140845070422,False,26.518089289710517,7.73775604499083
19,10,-18.25113561932124,110.0,296.93706293706293,157.62237762237763,False,24.643086322147308,7.876399966988395
19,15,-5.120416890894946,89.0,205.72519083969465,192.4198473282443,False,38.13529826597655,5.0515032169974265
19,16,-10.900704743175904,110.0,287.85714285714283,182.42857142857144,False,3.64866560407686,2.505808461219716
19,21,-3.743428986986337,89.0,203.9318181818182,218.0909090909091,False,14.009246617657814,4.378442790737224
19,22,46.61680606244393,122.0,301.55555555555554,219.66666666666663,False,8.517604263135816,1.5849750823505984
19,24,24.029348787047912,122.0,305.4,229.2,False,13.595277213919838,4.64418318724316
19,30,-70.76761284468206,89.0,179.2543103448276,246.57327586206893,False,36.89760299068994,8.630219385674776
19,37,-35.63777404718631,293.0,301.5625,259.375,False,7.235840990129738,3.0545220846407872
19,39,34.40572516448335,89.0,181.87134502923976,270.22222222222223,False,29.80402132020391,7.562517560541154
19,47,-1.074911364501024,331.0,217.64285714285717,286.1428571428572,False,9.18000370365394,2.435490429780613
19,48,31.987343187437745,89.0,201.53488372093025,297.4573643410853,False,28.2164100906542,6.0285807912442575
19,53,39.69017236192244,106.0,220.0,300.25,False,4.199929796800163,1.1664431841929324
19,55,17.14343848860448,140.0,294.6,310.0,False,5.912809357935427,0.937382257518902
19,57,8.478913805425476,106.0,222.2,318.7818181818182,False,16.04568271090908,4.613010729851589
19,58,4.9205952086491065,140.0,296.6507936507937,326.1428571428572,False,25.528393180994996,4.2752143863243965
19,61,-6.291914814390249,106.0,222.4814814814815,371.5892255892256,False,62.186434221106,7.939208456750804
