TimeStep,CellNumber,Orientation
59,27,-5.41810701012528
59,29,53.7254154499548
59,34,-14.7904977901681
59,43,-31.1070272044119
59,44,16.6770370595687
59,45,-41.3487741916614
59,46,-40.2078851510384
59,52,63.0347041657339
59,54,-57.9798028728814
59,55,-85.0011683846121
59,57,-52.6324682858725
59,59,-0.140901433835225
59,60,-23.676255490887
59,61,-52.2276556621006
59,62,-9.42924971826982
59,63,-42.9250721824781
59,64,-59.6287885593367
59,65,22.4643190616794
59,67,10.2155977820509
59,68,2.87758899888756
59,69,-4.00185977245324
59,70,-9.36511053096207
59,71,-41.3047262224772
59,72,-30.0966772435623
60,15,4.31449792322474
60,25,55.7147112493672
60,27,-6.24625175590133
60,29,53.7606659351535
60,34,-16.2973034572682
60,43,-30.9990189577326
60,44,16.8900836370322
60,45,-41.2258287928837
60,46,-39.3409894185189
60,52,62.6369420533092
60,54,-57.9126082554338
60,55,-85.4402590121127
60,57,-53.7583224802475
60,59,0.356495258553707
60,60,-23.2966203848482
60,61,-52.1324084962713
60,62,-4.83900440262285
60,63,-44.294612428174
60,64,-59.9697588825161
60,65,22.9944852813944
60,67,9.6580200313237
60,68,2.91552440091162
60,69,-2.9366258968991
60,72,-32.7385113177639
