CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
411.0,110.0,12.01449336,14.39365923,0.095,10.0,0.024
412.0,118.0,19.52103529,18.4491016675,0.057,12.0,-0.006
413.0,118.0,19.55994843,19.367203457499997,-0.101,12.0,0.0
414.0,121.0,13.08207286,16.801695436,-0.384,5.0,0.042
415.0,121.0,11.16446158,14.136360156,0.03,10.0,0.026
416.0,134.0,10.14535048,10.602860465,0.047,2.0,0.029
417.0,129.0,16.42336114,18.1013351975,0.366,8.0,-0.029
418.0,138.0,17.16013812,17.28634951,0.124,2.0,0.005
419.0,140.0,11.35011331,10.90993259,0.149,2.0,-0.027
420.0,140.0,13.03221943,28.502177967499996,-0.281,4.0,0.208
421.0,142.0,11.32279571,14.04970370090909,0.084,11.0,0.026
422.0,378.0,21.99101627,20.181916353846155,-0.024,13.0,0.005
423,378,13.68078509,13.68078509,0.0,1,NaN
424.0,1331.0,12.43492472,17.329488785,-1.359,2.0,0.194
425.0,4.0,11.2310257,12.250044083333334,-0.294,3.0,0.046
426.0,43.0,13.34697866,14.604926589999998,-0.441,4.0,0.032
427.0,54.0,13.85632174,20.57520918166667,0.403,6.0,0.093
428.0,54.0,13.17028772,12.0361495875,-0.396,4.0,-0.03
429.0,73.0,15.77468714,16.467475845,-1.202,2.0,0.028
430,1069,11.29797801,11.29797801,0.0,1,NaN
431,1152,10.71220824,10.71220824,0.0,1,NaN
432,112,16.68838412,16.68838412,0.0,1,NaN
433.0,118.0,19.44348126,19.349681187272726,-0.149,11.0,0.001
434,121,10.1203545,10.1203545,0.0,1,NaN
