TimeStep,CellId,x_center,y_center,Orientation,MajorAxisLength,lable,parent
4,7,-107.438926696777,376.902008056641,-63.3306884765625,46.0430221557617,7,0
4,9,295.306732177734,596.7060546875,70.2760314941406,12.8570737838745,9,0
4,10,301.586608886719,611.157531738281,69.8010864257813,20.258321762085,10,0
4,11,-82.7226181030273,890.732971191406,-80.0657501220703,21.7002792358398,11,0
4,12,-107.639434814453,298.275329589844,-56.1713714599609,21.346622467041,12,0
4,13,-36.8522453308105,632.772583007813,-78.4781799316406,21.1408958435059,13,0
4,14,130.849670410156,167.384735107422,78.7447204589844,19.7323608398438,14,0
4,15,304.143188476563,205.163192749023,48.1639404296875,26.9246025085449,15,0
4,16,-374.006011962891,564.954956054688,-47.1688842773438,40.5724220275879,16,0
4,17,307.914886474609,270.834625244141,57.9728546142578,40.8208770751953,17,0
4,18,278.852661132813,231.316131591797,57.6869201660156,29.396297454834,18,0
4,19,-247.730041503906,934.855041503906,-68.7480163574219,17.2664623260498,19,0
4,20,146.082794189453,17.1725215911865,63.209716796875,21.6006469726563,20,0
4,21,-268.6982421875,740.02880859375,-60.3955230712891,28.4766540527344,21,0
4,25,-167.436813354492,483.598083496094,-54.2995910644531,26.7025051116943,25,0
4,113,522.772705078125,575.14794921875,58.016357421875,12.9616041183472,26,26
4,112,534.453247070313,550.614562988281,56.8052978515625,14.4361619949341,26,26
4,27,108.974662780762,106.830986022949,-56.3721466064453,19.5904560089111,27,0
4,115,163.538009643555,16.0737972259521,81.2431945800781,3.58329725265503,28,109
4,114,164.183547973633,54.7376022338867,-83.8872833251953,14.8244132995605,28,109
4,108,186.111450195313,-57.983097076416,59.0956420898438,17.4177227020264,28,28
4,29,167.010025024414,31.6213207244873,-86.5811004638672,24.8991260528564,29,0
4,99,342.98681640625,402.943084716797,69.2773284912109,18.4976406097412,30,30
4,98,246.309494018555,472.643951416016,83.9899139404297,20.4421062469482,30,30
4,31,413.394500732422,682.252380371094,74.2207946777344,22.1886882781982,31,0
4,32,145.913696289063,776.445068359375,-86.8027648925781,16.2268867492676,32,0
4,33,500.455535888672,317.745574951172,52.5500793457031,21.7414703369141,33,0
4,34,-210.896377563477,533.902221679688,-49.4244995117188,19.1443862915039,34,0
4,35,242.817459106445,85.1219253540039,67.3464202880859,47.1693115234375,35,0
4,36,186.909149169922,-34.1155471801758,70.2560424804688,14.2658615112305,36,0
4,37,116.468482971191,360.986328125,-77.7233123779297,29.2124786376953,37,0
4,38,270.058013916016,682.985168457031,84.4583587646484,22.7041606903076,38,0
4,39,57.5275077819824,714.130065917969,-78.9138031005859,20.0047473907471,39,0
4,40,142.231536865234,493.764678955078,-77.5477447509766,31.2836017608643,40,0
4,101,-28.97629737854,508.157867431641,-63.5536193847656,18.8919086456299,41,41
4,100,388.317962646484,333.781524658203,65.5804748535156,18.2304878234863,41,41
4,42,182.136108398438,-101.12670135498,51.3329925537109,26.8089275360107,42,0
4,43,236.210311889648,335.079345703125,87.8365783691406,25.4419918060303,43,0
4,44,236.68115234375,-56.3259696960449,53.2029876708984,23.6575679779053,44,0
4,45,182.498428344727,160.857513427734,-76.1972808837891,23.696662902832,45,0
4,46,573.055908203125,342.974456787109,49.8355712890625,16.8847885131836,46,0
4,47,329.331573486328,601.9091796875,79.9534301757813,23.5891532897949,47,0
4,48,340.352386474609,591.251525878906,79.6977386474609,44.2543029785156,48,0
4,49,126.07926940918,603.984191894531,-77.7002410888672,50.3773422241211,49,0
4,50,192.190475463867,170.972564697266,-70.0007781982422,28.0360622406006,50,0
4,51,417.842376708984,243.785415649414,62.9153137207031,39.6620140075684,51,0
4,52,311.426086425781,508.445068359375,85.821044921875,27.0075511932373,52,0
4,53,468.481994628906,392.146911621094,67.0707855224609,18.1507396697998,53,0
4,117,421.294738769531,447.543182373047,74.8964233398438,10.9486017227173,54,54
4,116,-95.6405487060547,620.863159179688,-52.0889587402344,8.12748050689697,54,54
4,55,453.115295410156,433.897399902344,72.0255432128906,17.5379104614258,55,0
4,56,-58.198184967041,525.946411132813,-49.3117370605469,16.1737823486328,56,0
4,57,532.068725585938,102.085456848145,46.3754577636719,39.472957611084,57,0
4,58,19.641393661499,547.162170410156,-57.9943237304688,17.5304889678955,58,0
